,id,code,label
80,80,"CompilationUnit PackageDeclaration /**
 * Licensed to the Apache Software Foundation (ASF) under one
 * or more contributor license agreements.  See the NOTICE file
 * distributed with this work for additional information
 * regarding copyright ownership.  The ASF licenses this file
 * to you under the Apache License, Version 2.0 (the
 * ""License""); you may not use this file except in compliance
 * with the License.  You may obtain a copy of the License at
 *
 *     http://www.apache.org/licenses/LICENSE-2.0
 *
 * Unless required by applicable law or agreed to in writing, software
 * distributed under the License is distributed on an ""AS IS"" BASIS,
 * WITHOUT WARRANTIES OR CONDITIONS OF ANY KIND, either express or implied.
 * See the License for the specific language governing permissions and
 * limitations under the License.
 */ org.apache.ambari.server.state Import java.util.List Import java.util.Map InterfaceDeclaration Modifier public /**
 * Represents a single instance of a 'Config Type'
 */ Config MethodDeclaration /**
   * @return Config Type
   */ Modifier public ReferenceType String getType MethodDeclaration /**
   * @return Version Tag this config instance is mapped to
   */ Modifier public ReferenceType String getVersionTag MethodDeclaration /**
   * @return Properties that define this config instance
   */ Modifier public ReferenceType Map TypeArgument ReferenceType String TypeArgument ReferenceType String getProperties MethodDeclaration /**
   * Change the version tag
   * @param versionTag
   */ Modifier public setVersionTag FormalParameter ReferenceType String versionTag MethodDeclaration /**
   * Replace properties with new provided set
   * @param properties Property Map to replace existing one
   */ Modifier public setProperties FormalParameter ReferenceType Map TypeArgument ReferenceType String TypeArgument ReferenceType String properties MethodDeclaration /**
   * Update provided properties' values.
   * @param properties Property Map with updated values
   */ Modifier public updateProperties FormalParameter ReferenceType Map TypeArgument ReferenceType String TypeArgument ReferenceType String properties MethodDeclaration /**
   * Delete certain properties
   * @param properties Property keys to be deleted
   */ Modifier public deleteProperties FormalParameter ReferenceType List TypeArgument ReferenceType String properties MethodDeclaration /**
   * Persist the configuration.
   */ Modifier public persist",1
319,319,,0
369,369,,0
372,372,,0
328,328,,1
24,24,"CompilationUnit PackageDeclaration /**
 * Licensed to the Apache Software Foundation (ASF) under one
 * or more contributor license agreements.  See the NOTICE file
 * distributed with this work for additional information
 * regarding copyright ownership.  The ASF licenses this file
 * to you under the Apache License, Version 2.0 (the
 * ""License""); you may not use this file except in compliance
 * with the License.  You may obtain a copy of the License at
 *
 *     http://www.apache.org/licenses/LICENSE-2.0
 *
 * Unless required by applicable law or agreed to in writing, software
 * distributed under the License is distributed on an ""AS IS"" BASIS,
 * WITHOUT WARRANTIES OR CONDITIONS OF ANY KIND, either express or implied.
 * See the License for the specific language governing permissions and
 * limitations under the License.
 */ org.apache.ambari.server.agent Import java.util.ArrayList Import java.util.HashMap Import java.util.LinkedList Import java.util.List Import java.util.Map Import java.util.NoSuchElementException Import java.util.Queue Import org.slf4j.Logger Import org.slf4j.LoggerFactory Import com.google.inject.Singleton ClassDeclaration Modifier public Annotation Singleton ActionQueue FieldDeclaration Modifier private static ReferenceType Logger VariableDeclarator LOG MethodInvocation LoggerFactory ClassReference ReferenceType ActionQueue getLogger FieldDeclaration ReferenceType Map TypeArgument ReferenceType String TypeArgument ReferenceType Queue TypeArgument ReferenceType AgentCommand VariableDeclarator hostQueues ConstructorDeclaration Modifier public ActionQueue StatementExpression Assignment MemberReference hostQueues ClassCreator ReferenceType HashMap TypeArgument ReferenceType String TypeArgument ReferenceType Queue TypeArgument ReferenceType AgentCommand = MethodDeclaration Modifier private synchronized ReferenceType Queue TypeArgument ReferenceType AgentCommand getQueue FormalParameter ReferenceType String hostname ReturnStatement MethodInvocation hostQueues MemberReference hostname get MethodDeclaration Modifier private synchronized addQueue FormalParameter ReferenceType String hostname FormalParameter ReferenceType Queue TypeArgument ReferenceType AgentCommand q StatementExpression MethodInvocation hostQueues MemberReference hostname MemberReference q put MethodDeclaration Modifier public enqueue FormalParameter ReferenceType String hostname FormalParameter ReferenceType AgentCommand cmd LocalVariableDeclaration ReferenceType Queue TypeArgument ReferenceType AgentCommand VariableDeclarator q SynchronizedStatement This StatementExpression Assignment MemberReference q MethodInvocation MemberReference hostname getQueue = IfStatement BinaryOperation == MemberReference q Literal null BlockStatement StatementExpression MethodInvocation MemberReference hostname ClassCreator ReferenceType LinkedList TypeArgument ReferenceType AgentCommand addQueue StatementExpression Assignment MemberReference q MethodInvocation MemberReference hostname getQueue = End SynchronizedStatement MemberReference q IfStatement MethodInvocation q MemberReference cmd contains BlockStatement StatementExpression MethodInvocation LOG Literal ""cmd already exists in the queue, not adding again"" warn ReturnStatement End StatementExpression MethodInvocation q MemberReference cmd add MethodDeclaration Modifier public ReferenceType AgentCommand dequeue FormalParameter ReferenceType String hostname LocalVariableDeclaration ReferenceType Queue TypeArgument ReferenceType AgentCommand VariableDeclarator q MethodInvocation MemberReference hostname getQueue IfStatement BinaryOperation == MemberReference q Literal null BlockStatement ReturnStatement Literal null End SynchronizedStatement MemberReference q IfStatement MethodInvocation q isEmpty BlockStatement ReturnStatement Literal null BlockStatement ReturnStatement MethodInvocation q remove End MethodDeclaration Modifier public BasicType int size FormalParameter ReferenceType String hostname LocalVariableDeclaration ReferenceType Queue TypeArgument ReferenceType AgentCommand VariableDeclarator q MethodInvocation MemberReference hostname getQueue IfStatement BinaryOperation == MemberReference q Literal null BlockStatement ReturnStatement Literal 0 End SynchronizedStatement MemberReference q ReturnStatement MethodInvocation q size MethodDeclaration Modifier public ReferenceType List TypeArgument ReferenceType AgentCommand dequeueAll FormalParameter ReferenceType String hostname LocalVariableDeclaration ReferenceType Queue TypeArgument ReferenceType AgentCommand VariableDeclarator q MethodInvocation MemberReference hostname getQueue IfStatement BinaryOperation == MemberReference q Literal null BlockStatement ReturnStatement Literal null End LocalVariableDeclaration ReferenceType List TypeArgument ReferenceType AgentCommand VariableDeclarator l ClassCreator ReferenceType ArrayList TypeArgument ReferenceType AgentCommand SynchronizedStatement MemberReference q WhileStatement Literal true BlockStatement TryStatement LocalVariableDeclaration ReferenceType AgentCommand VariableDeclarator cmd MethodInvocation q remove IfStatement BinaryOperation != MemberReference cmd Literal null BlockStatement StatementExpression MethodInvocation l MemberReference cmd add End CatchClause CatchClauseParameter NoSuchElementException ex ReturnStatement MemberReference l End",1
151,151,"CompilationUnit PackageDeclaration /**
* Licensed to the Apache Software Foundation (ASF) under one
* or more contributor license agreements.  See the NOTICE file
* distributed with this work for additional information
* regarding copyright ownership.  The ASF licenses this file
* to you under the Apache License, Version 2.0 (the
* ""License""); you may not use this file except in compliance
* with the License.  You may obtain a copy of the License at
*
*     http://www.apache.org/licenses/LICENSE-2.0
*
* Unless required by applicable law or agreed to in writing, software
* distributed under the License is distributed on an ""AS IS"" BASIS,
* WITHOUT WARRANTIES OR CONDITIONS OF ANY KIND, either express or implied.
* See the License for the specific language governing permissions and
* limitations under the License.
*/ org.apache.ambari.server.state Import java.util.List Import java.util.Map Import java.util.Set Import org.apache.ambari.server.AmbariException InterfaceDeclaration Modifier public /**
 * Single entity that tracks all clusters and hosts that are managed
 * by the Ambari server
 */ Clusters MethodDeclaration /**
   * Add a new Cluster
   * @param clusterName
   */ Modifier public addCluster FormalParameter ReferenceType String clusterName AmbariException MethodDeclaration /**
   * Get the Cluster given the cluster name
   * @param clusterName Name of the Cluster to retrieve
   * @return
   */ Modifier public ReferenceType Cluster getCluster FormalParameter ReferenceType String clusterName AmbariException MethodDeclaration /**
   * Get all known clusters
   * @return
   */ Modifier public ReferenceType Map TypeArgument ReferenceType String TypeArgument ReferenceType Cluster getClusters MethodDeclaration /**
   * Get all hosts being tracked by the Ambari server
   * @return
   */ Modifier public ReferenceType List TypeArgument ReferenceType Host getHosts MethodDeclaration /**
   * Returns all the cluster names for this hostname.
   * @param hostname
   * @return List of cluster names
   * @throws AmbariException
   */ Modifier public ReferenceType Set TypeArgument ReferenceType Cluster getClustersForHost FormalParameter ReferenceType String hostname AmbariException MethodDeclaration /**
   * Get a Host object managed by this server
   * @param hostname Name of the host requested
   * @return Host object
   * @throws AmbariException
   */ Modifier public ReferenceType Host getHost FormalParameter ReferenceType String hostname AmbariException MethodDeclaration /**
   * Add a Host object to be managed by this server
   * @param hostname Host to be added
   * @throws AmbariException
   */ Modifier public addHost FormalParameter ReferenceType String hostname AmbariException MethodDeclaration /**
   * Map host to the given cluster.
   * A host can belong to multiple clusters.
   * @param hostname
   * @param clusterName
   * @throws AmbariException
   */ Modifier public mapHostToCluster FormalParameter ReferenceType String hostname FormalParameter ReferenceType String clusterName AmbariException MethodDeclaration Modifier public mapHostsToCluster FormalParameter ReferenceType Set TypeArgument ReferenceType String hostnames FormalParameter ReferenceType String clusterName AmbariException MethodDeclaration Modifier public updateClusterName FormalParameter ReferenceType String oldName FormalParameter ReferenceType String newName MethodDeclaration Modifier public ReferenceType Cluster getClusterById FormalParameter BasicType long id AmbariException MethodDeclaration Modifier public debugDump FormalParameter ReferenceType StringBuilder sb MethodDeclaration Modifier public ReferenceType Map TypeArgument ReferenceType String TypeArgument ReferenceType Host getHostsForCluster FormalParameter ReferenceType String clusterName AmbariException MethodDeclaration Modifier public deleteCluster FormalParameter ReferenceType String clusterName AmbariException",1
107,107,"CompilationUnit PackageDeclaration /**
 * Licensed to the Apache Software Foundation (ASF) under one
 * or more contributor license agreements.  See the NOTICE file
 * distributed with this work for additional information
 * regarding copyright ownership.  The ASF licenses this file
 * to you under the Apache License, Version 2.0 (the
 * ""License""); you may not use this file except in compliance
 * with the License.  You may obtain a copy of the License at
 *
 *     http://www.apache.org/licenses/LICENSE-2.0
 *
 * Unless required by applicable law or agreed to in writing, software
 * distributed under the License is distributed on an ""AS IS"" BASIS,
 * WITHOUT WARRANTIES OR CONDITIONS OF ANY KIND, either express or implied.
 * See the License for the specific language governing permissions and
 * limitations under the License.
 */ org.apache.ambari.server.api.services Import org.apache.ambari.server.controller.spi.Resource Import org.apache.ambari.server.api.util.TreeNode InterfaceDeclaration Modifier public /**
 * Represents a result from a request handler invocation.
 */ Result EnumDeclaration Modifier public static STATUS EnumBody EnumConstantDeclaration OK Literal 200 Literal ""OK"" Literal false EnumConstantDeclaration CREATED Literal 201 Literal ""Created"" Literal false EnumConstantDeclaration ACCEPTED Literal 202 Literal ""Accepted"" Literal false EnumConstantDeclaration CONFLICT Literal 409 Literal ""Resource Conflict"" Literal true EnumConstantDeclaration NOT_FOUND Literal 404 Literal ""Not Found"" Literal true EnumConstantDeclaration BAD_REQUEST Literal 400 Literal ""Bad Request"" Literal true EnumConstantDeclaration UNAUTHORIZED Literal 401 Literal ""Unauthorized"" Literal true EnumConstantDeclaration FORBIDDEN Literal 403 Literal ""Forbidden"" Literal true EnumConstantDeclaration SERVER_ERROR Literal 500 Literal ""Internal Server Error"" Literal true FieldDeclaration Modifier private BasicType int VariableDeclarator m_code FieldDeclaration Modifier private ReferenceType String VariableDeclarator m_desc FieldDeclaration Modifier private BasicType boolean VariableDeclarator m_isErrorState ConstructorDeclaration Modifier private STATUS FormalParameter BasicType int code FormalParameter ReferenceType String description FormalParameter BasicType boolean isErrorState StatementExpression Assignment MemberReference m_code MemberReference code = StatementExpression Assignment MemberReference m_desc MemberReference description = StatementExpression Assignment MemberReference m_isErrorState MemberReference isErrorState = MethodDeclaration Modifier public BasicType int getStatus ReturnStatement MemberReference m_code MethodDeclaration Modifier public ReferenceType String getDescription ReturnStatement MemberReference m_desc MethodDeclaration Modifier public BasicType boolean isErrorState ReturnStatement MemberReference m_isErrorState MethodDeclaration Modifier public Annotation Override ReferenceType String toString ReturnStatement MethodInvocation getDescription MethodDeclaration /**
   * Obtain the results of the request invocation as a Tree structure.
   *
   * @return the results of the request a a Tree structure
   */ Modifier public ReferenceType TreeNode TypeArgument ReferenceType Resource getResultTree MethodDeclaration /**
   * Determine whether the request was handled synchronously.
   * If the request is synchronous, all work was completed prior to returning.
   *
   * @return true if the request was synchronous, false if it was asynchronous
   */ Modifier public BasicType boolean isSynchronous MethodDeclaration Modifier public ReferenceType ResultStatus getStatus MethodDeclaration Modifier public setResultStatus FormalParameter ReferenceType ResultStatus status",0
192,192,"CompilationUnit PackageDeclaration /**
 * Licensed to the Apache Software Foundation (ASF) under one
 * or more contributor license agreements.  See the NOTICE file
 * distributed with this work for additional information
 * regarding copyright ownership.  The ASF licenses this file
 * to you under the Apache License, Version 2.0 (the
 * ""License""); you may not use this file except in compliance
 * with the License.  You may obtain a copy of the License at
 *
 *     http://www.apache.org/licenses/LICENSE-2.0
 *
 * Unless required by applicable law or agreed to in writing, software
 * distributed under the License is distributed on an ""AS IS"" BASIS,
 * WITHOUT WARRANTIES OR CONDITIONS OF ANY KIND, either express or implied.
 * See the License for the specific language governing permissions and
 * limitations under the License.
 */ org.apache.ambari.server.orm.dao Import com.google.inject.Inject Import com.google.inject.Provider Import com.google.inject.persist.Transactional Import org.apache.ambari.server.orm.entities.HostComponentStateEntity Import org.apache.ambari.server.orm.entities.HostComponentStateEntityPK Import javax.persistence.EntityManager ClassDeclaration Modifier public HostComponentStateDAO FieldDeclaration Annotation Inject ReferenceType Provider TypeArgument ReferenceType EntityManager VariableDeclarator entityManagerProvider MethodDeclaration Modifier public Annotation Transactional ReferenceType HostComponentStateEntity findByPK FormalParameter ReferenceType HostComponentStateEntityPK primaryKey ReturnStatement MethodInvocation entityManagerProvider MethodInvocation ClassReference ReferenceType HostComponentStateEntity MemberReference primaryKey find get MethodDeclaration Modifier public Annotation Transactional refresh FormalParameter ReferenceType HostComponentStateEntity hostComponentStateEntity StatementExpression MethodInvocation entityManagerProvider MethodInvocation MemberReference hostComponentStateEntity refresh get MethodDeclaration Modifier public Annotation Transactional create FormalParameter ReferenceType HostComponentStateEntity hostComponentStateEntity StatementExpression MethodInvocation entityManagerProvider MethodInvocation MemberReference hostComponentStateEntity persist get MethodDeclaration Modifier public Annotation Transactional ReferenceType HostComponentStateEntity merge FormalParameter ReferenceType HostComponentStateEntity hostComponentStateEntity ReturnStatement MethodInvocation entityManagerProvider MethodInvocation MemberReference hostComponentStateEntity merge get MethodDeclaration Modifier public Annotation Transactional remove FormalParameter ReferenceType HostComponentStateEntity hostComponentStateEntity StatementExpression MethodInvocation entityManagerProvider MethodInvocation MethodInvocation MemberReference hostComponentStateEntity merge remove get MethodDeclaration Modifier public Annotation Transactional removeByPK FormalParameter ReferenceType HostComponentStateEntityPK primaryKey StatementExpression MethodInvocation MethodInvocation MemberReference primaryKey findByPK remove",1
148,148,"CompilationUnit PackageDeclaration /**
 * Licensed to the Apache Software Foundation (ASF) under one
 * or more contributor license agreements.  See the NOTICE file
 * distributed with this work for additional information
 * regarding copyright ownership.  The ASF licenses this file
 * to you under the Apache License, Version 2.0 (the
 * ""License""); you may not use this file except in compliance
 * with the License.  You may obtain a copy of the License at
 *
 *     http://www.apache.org/licenses/LICENSE-2.0
 *
 * Unless required by applicable law or agreed to in writing, software
 * distributed under the License is distributed on an ""AS IS"" BASIS,
 * WITHOUT WARRANTIES OR CONDITIONS OF ANY KIND, either express or implied.
 * See the License for the specific language governing permissions and
 * limitations under the License.
 */ org.apache.ambari.server.security.unsecured.rest Import javax.ws.rs.GET Import javax.ws.rs.Path Import javax.ws.rs.Produces Import javax.ws.rs.core.MediaType Import org.apache.ambari.server.security.CertificateManager Import org.apache.commons.logging.Log Import org.apache.commons.logging.LogFactory Import com.google.inject.Inject ClassDeclaration Modifier public Annotation Path Literal ""/cert/ca"" CertificateDownload FieldDeclaration Modifier private static ReferenceType Log VariableDeclarator LOG MethodInvocation LogFactory ClassReference ReferenceType CertificateDownload getLog FieldDeclaration Modifier private static ReferenceType CertificateManager VariableDeclarator certMan MethodDeclaration Modifier public static Annotation Inject init FormalParameter ReferenceType CertificateManager instance StatementExpression Assignment MemberReference certMan MemberReference instance = MethodDeclaration Modifier public Annotation GET Annotation Produces ElementArrayValue MemberReference MediaType TEXT_PLAIN ReferenceType String downloadSrvrCrt ReturnStatement MethodInvocation certMan getServerCert",0
332,332,,0
115,115,"CompilationUnit PackageDeclaration /**
 * Licensed to the Apache Software Foundation (ASF) under one
 * or more contributor license agreements.  See the NOTICE file
 * distributed with this work for additional information
 * regarding copyright ownership.  The ASF licenses this file
 * to you under the Apache License, Version 2.0 (the
 * ""License""); you may not use this file except in compliance
 * with the License.  You may obtain a copy of the License at
 *
 *     http://www.apache.org/licenses/LICENSE-2.0
 *
 * Unless required by applicable law or agreed to in writing, software
 * distributed under the License is distributed on an ""AS IS"" BASIS,
 * WITHOUT WARRANTIES OR CONDITIONS OF ANY KIND, either express or implied.
 * See the License for the specific language governing permissions and
 * limitations under the License.
 */ org.apache.ambari.server.state.svccomphost Import org.apache.ambari.server.state.ServiceComponentHostEvent Import org.apache.ambari.server.state.ServiceComponentHostEventType ClassDeclaration Modifier public ServiceComponentHostOpInProgressEvent ConstructorDeclaration Modifier public ServiceComponentHostOpInProgressEvent FormalParameter ReferenceType String serviceComponentName FormalParameter ReferenceType String hostName FormalParameter BasicType long opTimestamp StatementExpression SuperConstructorInvocation MemberReference ServiceComponentHostEventType HOST_SVCCOMP_OP_IN_PROGRESS MemberReference serviceComponentName MemberReference hostName MemberReference opTimestamp ReferenceType ServiceComponentHostEvent",0
390,390,,1
111,111,"CompilationUnit PackageDeclaration /**
 * Licensed to the Apache Software Foundation (ASF) under one
 * or more contributor license agreements.  See the NOTICE file
 * distributed with this work for additional information
 * regarding copyright ownership.  The ASF licenses this file
 * to you under the Apache License, Version 2.0 (the
 * ""License""); you may not use this file except in compliance
 * with the License.  You may obtain a copy of the License at
 *
 *     http://www.apache.org/licenses/LICENSE-2.0
 *
 * Unless required by applicable law or agreed to in writing, software
 * distributed under the License is distributed on an ""AS IS"" BASIS,
 * WITHOUT WARRANTIES OR CONDITIONS OF ANY KIND, either express or implied.
 * See the License for the specific language governing permissions and
 * limitations under the License.
 */ org.apache.ambari.server.api.resources Import java.util.Collections Import java.util.Set Import org.apache.ambari.server.controller.spi.Resource ClassDeclaration Modifier public /**
 * User Resource Definition
 */ UserResourceDefinition ConstructorDeclaration Modifier public UserResourceDefinition StatementExpression SuperConstructorInvocation MemberReference Resource.Type User MethodDeclaration Modifier public Annotation Override ReferenceType String getPluralName ReturnStatement Literal ""users"" MethodDeclaration Modifier public Annotation Override ReferenceType String getSingularName ReturnStatement Literal ""user"" MethodDeclaration Modifier public Annotation Override ReferenceType Set TypeArgument ReferenceType SubResourceDefinition getSubResourceDefinitions ReturnStatement MethodInvocation Collections emptySet ReferenceType BaseResourceDefinition",0
248,248,,0
63,63,"CompilationUnit PackageDeclaration /**
 * Licensed to the Apache Software Foundation (ASF) under one
 * or more contributor license agreements.  See the NOTICE file
 * distributed with this work for additional information
 * regarding copyright ownership.  The ASF licenses this file
 * to you under the Apache License, Version 2.0 (the
 * ""License""); you may not use this file except in compliance
 * with the License.  You may obtain a copy of the License at
 *
 *     http://www.apache.org/licenses/LICENSE-2.0
 *
 * Unless required by applicable law or agreed to in writing, software
 * distributed under the License is distributed on an ""AS IS"" BASIS,
 * WITHOUT WARRANTIES OR CONDITIONS OF ANY KIND, either express or implied.
 * See the License for the specific language governing permissions and
 * limitations under the License.
 */ org.apache.ambari.server.state.action Import org.apache.ambari.server.state.fsm.InvalidStateTransitionException InterfaceDeclaration Modifier public Action MethodDeclaration /**
   * Get the Action ID for the action
   * @return ActionId
   */ Modifier public ReferenceType ActionId getId MethodDeclaration /**
   * Get Start Time of the action
   * @return Start time as a unix timestamp
   */ Modifier public BasicType long getStartTime MethodDeclaration /**
   * Get the last update time of the Action when its progress status
   * was updated
   * @return Last Update Time as a unix timestamp
   */ Modifier public BasicType long getLastUpdateTime MethodDeclaration /**
   * Time when the Action completed
   * @return Completion Time as a unix timestamp
   */ Modifier public BasicType long getCompletionTime MethodDeclaration /**
   * Get the current state of the Action
   * @return ActionState
   */ Modifier public ReferenceType ActionState getState MethodDeclaration /**
   * Set the State of the Action
   * @param state ActionState
   */ Modifier public setState FormalParameter ReferenceType ActionState state MethodDeclaration /**
   * Send a ActionEvent to the Action's StateMachine
   * @param event ActionEvent
   * @throws InvalidStateTransitionException
   */ Modifier public handleEvent FormalParameter ReferenceType ActionEvent event InvalidStateTransitionException",0
194,194,"CompilationUnit PackageDeclaration org.apache.ambari.server.orm.dao Import com.google.inject.Inject Import com.google.inject.Provider Import com.google.inject.persist.Transactional Import org.apache.ambari.server.actionmanager.HostRoleStatus Import org.apache.ambari.server.orm.entities.StageEntity Import org.apache.ambari.server.orm.entities.StageEntityPK Import org.apache.ambari.server.utils.StageUtils Import javax.persistence.EntityManager Import javax.persistence.TypedQuery Import java.util.Collection Import java.util.List ClassDeclaration Modifier public StageDAO FieldDeclaration Annotation Inject ReferenceType Provider TypeArgument ReferenceType EntityManager VariableDeclarator entityManagerProvider FieldDeclaration Annotation Inject ReferenceType DaoUtils VariableDeclarator daoUtils MethodDeclaration Modifier public Annotation Transactional ReferenceType StageEntity findByPK FormalParameter ReferenceType StageEntityPK stageEntityPK ReturnStatement MethodInvocation entityManagerProvider MethodInvocation ClassReference ReferenceType StageEntity MemberReference stageEntityPK find get MethodDeclaration Modifier public BasicType long getLastRequestId LocalVariableDeclaration ReferenceType TypedQuery TypeArgument ReferenceType Long VariableDeclarator query MethodInvocation entityManagerProvider MethodInvocation Literal ""SELECT max(stage.requestId) FROM StageEntity stage"" ClassReference ReferenceType Long createQuery get LocalVariableDeclaration ReferenceType Long VariableDeclarator result MethodInvocation daoUtils MemberReference query selectSingle IfStatement BinaryOperation != MemberReference result Literal null BlockStatement ReturnStatement MemberReference result BlockStatement ReturnStatement Literal 0 End MethodDeclaration Modifier public Annotation Transactional ReferenceType StageEntity findByActionId FormalParameter ReferenceType String actionId LocalVariableDeclaration BasicType long VariableDeclarator ids MethodInvocation StageUtils MemberReference actionId getRequestStage LocalVariableDeclaration ReferenceType StageEntityPK VariableDeclarator pk ClassCreator ReferenceType StageEntityPK StatementExpression MethodInvocation pk MemberReference ArraySelector Literal 0 ids setRequestId StatementExpression MethodInvocation pk MemberReference ArraySelector Literal 1 ids setStageId ReturnStatement MethodInvocation MemberReference pk findByPK MethodDeclaration Modifier public Annotation Transactional ReferenceType List TypeArgument ReferenceType StageEntity findByRequestId FormalParameter BasicType long requestId LocalVariableDeclaration ReferenceType TypedQuery TypeArgument ReferenceType StageEntity VariableDeclarator query MethodInvocation entityManagerProvider MethodInvocation BinaryOperation + BinaryOperation + BinaryOperation + Literal ""SELECT stage "" Literal ""FROM StageEntity stage "" Literal ""WHERE stage.requestId=?1 "" Literal ""ORDER BY stage.stageId"" ClassReference ReferenceType StageEntity createQuery get ReturnStatement MethodInvocation daoUtils MemberReference query MemberReference requestId selectList MethodDeclaration Modifier public Annotation Transactional ReferenceType List TypeArgument ReferenceType StageEntity findByCommandStatuses FormalParameter ReferenceType Collection TypeArgument ReferenceType HostRoleStatus statuses LocalVariableDeclaration ReferenceType TypedQuery TypeArgument ReferenceType StageEntity VariableDeclarator query MethodInvocation entityManagerProvider MethodInvocation BinaryOperation + BinaryOperation + BinaryOperation + Literal ""SELECT stage "" Literal ""FROM StageEntity stage WHERE stage.stageId IN (SELECT hrce.stageId FROM "" Literal ""HostRoleCommandEntity hrce WHERE stage.requestId = hrce.requestId and hrce.status IN ?1 ) "" Literal ""ORDER BY stage.requestId, stage.stageId"" ClassReference ReferenceType StageEntity createQuery get ReturnStatement MethodInvocation daoUtils MemberReference query MemberReference statuses selectList MethodDeclaration Modifier public Annotation Transactional create FormalParameter ReferenceType StageEntity stageEntity StatementExpression MethodInvocation entityManagerProvider MethodInvocation MemberReference stageEntity persist get MethodDeclaration Modifier public Annotation Transactional ReferenceType StageEntity merge FormalParameter ReferenceType StageEntity stageEntity ReturnStatement MethodInvocation entityManagerProvider MethodInvocation MemberReference stageEntity merge get MethodDeclaration Modifier public Annotation Transactional remove FormalParameter ReferenceType StageEntity stageEntity StatementExpression MethodInvocation entityManagerProvider MethodInvocation MethodInvocation MemberReference stageEntity merge remove get MethodDeclaration Modifier public Annotation Transactional removeByPK FormalParameter ReferenceType StageEntityPK stageEntityPK StatementExpression MethodInvocation MethodInvocation MemberReference stageEntityPK findByPK remove",1
268,268,,0
